Object ID,Track name,Description,Difficulty,Completion time,Has alerts,URL to thumbnail,URL to webpage,Date loaded to GIS,Shape__Length
708898,Pearl Harbour to Back Valley Hut Track,"A tramping track leading through beech forest to Back Valley Hut near Manapouri, with a side trip option to peaceful Lake Rakatu.",Advanced,4-5 hr return to hut,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/d575fd0d2b814e548a18b9b69ed44628.jpg,https://www.doc.govt.nz/link/40c0a033245b41a9a7f6652470b9e6aa.aspx,12/2/2025 8:31:38 AM,22544.3901881512
708899,Peak Hill Route,The climb to the top of Peak Hill rewards walkers with sweeping views of Lake Coleridge and its surrounds. The walk is extremely exposed to the weather and walkers should be well equipped.,Expert,3 hr return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/49a8b9a38f54479e9455f431a8f63002.aspx,https://www.doc.govt.nz/link/3ba70eb6f6dc46bdb8b2e62128bcf593.aspx,12/2/2025 8:31:38 AM,3006.77389433642
708900,Paines Ford Tramline Track,Walk to some excellent swimming holes on a track that follows an old tramline.,Easy,30 min one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/ea17dd7804a64af1a561d568994be83e.jpg,https://www.doc.govt.nz/link/fb8e9259eff74f31ac54c34a6200dc44.aspx,12/2/2025 8:31:38 AM,1929.8150143053
708901,Pataua Island Track,Pataua Island Track is a short access track that skirts the Pataua Estuary and leads you to a lovely beach.  ,Easiest,,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/0c954a12fa2a463bb598e3f104ab7653.jpg,https://www.doc.govt.nz/link/dd5c7ab713274dbc9b6ce98b076f37da.aspx,12/2/2025 8:31:38 AM,492.404964890214
708902,Pass Creek Track,This difficult tramping track leads from the Hollyford Road up to Lake Howden on the Routeburn Track.,Advanced,4 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/581297885f93452d8992ab3fc20d2e64.jpg,https://www.doc.govt.nz/link/22f0a1fc50554236b4fd009c770ee3a7.aspx,12/2/2025 8:31:38 AM,2558.60022336327
708903,Parata Track,"Parata Track passes through kohekohe forest to a lookout with views of the coast, Kapiti Island, and the Reikorangi Valley.",Intermediate,1 – 2 hr return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/bf6a8c6c89c6444ea85c04b4291c01a0.aspx,https://www.doc.govt.nz/link/c22cdf35670046d3b50345f1c435751b.aspx,12/2/2025 8:31:38 AM,1520.70402741959
708904,Papatowai walks,Explore the coastal area around Papatowai - where forest meets sea.,Easy,40 min - 1 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/0f0b5dfa6be748a6a97663865503e0a2.aspx,https://www.doc.govt.nz/link/7f205cfb3cba4c17ba1891c8fd7ae2cc.aspx,12/2/2025 8:31:37 AM,3644.50205700258
708905,Papaitonga Track,"Take a short, easy walk around a dune lake in Papaitonga Scenic Reserve. It has great spots to enjoy views and look for and listen to birds and is a good option for kids.",Easiest,10 min | 20 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/4aabb21a28b546efb50c41f6f836b35f.jpg,https://www.doc.govt.nz/link/b9223218c27a4b10abf61c0087e52e3b.aspx,12/2/2025 8:31:37 AM,1172.98930549121
708906,Punakaiki Pancake Rocks and Blowholes Walk,"Explore a limestone landscape of pancake-shaped rock formations, blowholes and surge pools on this short, paved walk that's great for children. ",Easiest,20 min loop,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/957a5281e2374effaf4ea840afd6ae00.aspx,https://www.doc.govt.nz/link/1c49372bd3584510a6689690e8a88d47.aspx,12/2/2025 8:31:37 AM,976.778298575989
708907,Pakotai Track ,Take a short walk to a magnificant mature kauri.,Easy,10 min return,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo/no-photo-220x140.jpg,https://www.doc.govt.nz/link/394b058025e7467595a6e1bb713cb284.aspx,12/2/2025 8:31:37 AM,81.6902574329184
708908,Pakihi Walk,Pakihi Walk climbs through kamahi and rimu forest to a platform lookout.,Easiest,30 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/c552e02ed4284cb3b721d93368806488.aspx,https://www.doc.govt.nz/link/6c89499c310c49f6aa7d8ea40041f378.aspx,12/2/2025 8:31:37 AM,487.723217258297
708909,Pakihi Track,The Pakihi Track is a stunning but challenging 20 km journey through lush forest for trampers and mountain bikers.,Intermediate,6 - 7 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/a820c33b52de4a648e700de27fd3cf66.jpg,https://www.doc.govt.nz/link/5e35468834644d9c8ba3a49ecc02a95e.aspx,12/2/2025 8:31:37 AM,18298.4300417872
708910,Paihia School Road Track,"A pleasant walk through regenerating forest to a lookout that offers stunning views over Waitangi, the Bay of Islands and Russell.",Easy,1 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/206b1aadedb445509e138149128fb153.jpg,https://www.doc.govt.nz/link/a475d1f271f7460d9e5762768ea251fa.aspx,12/2/2025 8:31:37 AM,1334.79035283683
708911,Paengaroa Scenic Reserve Walk,Take a short stroll to a picnic spot in this reserve renowned for its unique and rare and endangered flora.,Easiest,10 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/c7959f91cd644686b8254cc303f12f4b.jpg,https://www.doc.govt.nz/link/dbba3d770c284b229c45fae6d1eab044.aspx,12/2/2025 8:31:36 AM,116.099977427944
708912,Oxenbridge Tunnel Track,A short easy walk to a viewpoint that overlooks the historic Oxenbridge Tunnel river diversion and an old steam engine.,Easy,20 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/ecea98a627594af5b315165e0ce5de08.aspx,https://www.doc.govt.nz/link/5e50256c0e4f4bcca3fb6e17992e2292.aspx,12/2/2025 8:31:36 AM,587.950290308226
708913,Ōtūkaikino Walk,"This short, easy track loops around a wetland. Interpretive panels provide information about the wetland and it's inhabitants.",Easiest,30  min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/f9f9e4c92f444c628a28c7feaf5f7a15.aspx,https://www.doc.govt.nz/link/6ce9d9266d4d4c61bd05d48e7e77f8e1.aspx,12/2/2025 8:31:36 AM,1228.84375608341
708914,Otoko Walkway,The Otoko Walkway is 50 km north-west of Gisborne. It traverses 5 km of the old Gisborne/Moutohora railway line. This track is not maintained.,Easy,2 hr 30 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/9087f798cd27480da12be67956a07c60.jpg,https://www.doc.govt.nz/link/ed28e66d98594088a33c8c8606952829.aspx,12/2/2025 8:31:36 AM,6927.60254739126
708915,Otawa Reservoir Track,A well defined track leads to a small clearing beside Te Puke's original water source.,Advanced,15 min one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo/no-photo-220x140.jpg,https://www.doc.govt.nz/link/b20fab4b413d435198c6813a691c2a11.aspx,12/2/2025 8:31:36 AM,15962.1191230913
708916,Ōtātara Pā Historic Reserve Walk,"This short, easy walk through Ōtātara Pā has archaeological features from one of the largest and most ancient Māori pā sites, as well as commanding views of the coastline - it's a good option for kids.",Easy,45 min one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/1e2dc98ac50a4b268af1a09b4c30f9c4.jpg,https://www.doc.govt.nz/link/a62dfda4f7154127881d664f53f12a4c.aspx,12/2/2025 8:31:36 AM,1816.32052591316
708917,Otanewainuku Rimu Loop Walk,"Walk among large rimu trees in Otanewainuku Forest. You can also take a side trip to Whataroa Falls, a popular swimming hole and picnic spot.",Easy,1 hr 30 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/2f37870f2ab44bf4984d8061c23fadf7.aspx,https://www.doc.govt.nz/link/1babf184dd6c412da91439b5ef2d53ea.aspx,12/2/2025 8:31:35 AM,3653.69856604697
708918,Ōtamahua/Quail Island tracks,The beautiful and pest free Ōtamahua is home to historic sites such as the ship’s graveyard and the quarantine barracks. It has swimming and waterskiing beaches and a bird-watching barricade.,Easy,2 hr 30 min for complete island circuit,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/4059ef5dba404c5fa24e9e549eef131b.aspx,https://www.doc.govt.nz/link/c7e808c1b88748b188645f0cf6d5a40b.aspx,12/2/2025 8:31:35 AM,4809.02146537758
708919,Otaika Valley Walkway,The Otaika Valley Walkway offers you a variety of landscapes including farmland and native forest.,Easy,2-3 hr one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/b8768fec7692407d999c2e64edd58e90.jpg,https://www.doc.govt.nz/link/b3095ad3b90e471b851df4869fc227bd.aspx,12/2/2025 8:31:35 AM,4595.58028509929
708920,Otago Central Rail Trail,Pedalling Otago’s rural heart. The famous Rail Trail takes you through traditional country towns and sheep-farming land farmed by families for many generations. ,Easy,,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/0db199cb87d941e299233bee910e2678.aspx,https://www.doc.govt.nz/link/6246caac2b0d4fee87c77e0ecaeb2440.aspx,12/2/2025 8:31:35 AM,150257.721749081
708921,Ōrongorongo Track,"This popular, easy walk passes through different forest types and has swimming holes at the end of the track - it's ideal for families.",Easy,2 hr one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/a802698cf29645cbba89d91fb21c9215.jpg,https://www.doc.govt.nz/link/2fc3cc384d014eb08a2f57968bfecc58.aspx,12/2/2025 8:31:35 AM,4776.31261496014
708922,Orokonui lagoon walk,Walk around the Orokonui lagoon through native bush and view the natural wetland providing habitat for native fish and foraging birds.,Easy,1 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/fc88ea60759e46c195b8dfc724fa58ca.aspx,https://www.doc.govt.nz/link/d2057971a54743ecb536fa29050133de.aspx,12/2/2025 8:31:35 AM,1112.90284351812
708923,Opua Kauri Walk,A pleasant walk through regenerating forest to a lookout with stunning views over a valley that is home to kauri trees. ,Easy,30 min return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/6da512d03d14451e831c23ba4a8e6c9f.jpg,https://www.doc.govt.nz/link/4c1b09fc3adb4502997298d24c408503.aspx,12/2/2025 8:31:34 AM,386.158042869868
708924,Opouri Bridle Track,Walk or mountain bike through native forest and farmland from Opouri Saddle down to Harvey Bay (Duncan Bay). ,Easy,1 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/fdb6b7446fe74631a93f1476ec6d9f14.jpg,https://www.doc.govt.nz/link/0f9dab3d7d0949a6a96bf278a249953d.aspx,12/2/2025 8:31:34 AM,4212.21541183702
708925,Opera Point Walk,Opera Point on the Coromandel Peninsula offers a walk on an old tramway line to a pleasant beach.,Easiest,15 min beach access | 40 min for the loop walk,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/a7b882d5dae84de1b04bb36ffb9868be.jpg,https://www.doc.govt.nz/link/056c5f55908d4ec8a8542a14046939d6.aspx,12/2/2025 8:31:34 AM,1362.96209575422
708926,Opepe walks,"Perfect for families and just a short drive from Taupō on SH5, explore native bush and discover local history in this scenic and historic reserve.",Easiest,30 min or 1 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/449bdd1e4eb6454c8b7d328bea54378a.jpg,https://www.doc.govt.nz/link/74b66e36ea3943789e41d1123105a8dc.aspx,12/2/2025 8:31:34 AM,4304.98729277123
708927,Opapaka Pā Walk,Opapaka Pā Walk is closed due to a large slip.,Easy,20 min one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/a4c121de95bf496dafb8020633d607c1.jpg,https://www.doc.govt.nz/link/43bb4070cd934ae5a6c0f8148e0d88c6.aspx,12/2/2025 8:31:34 AM,832.271382247856
708928,Omaru Falls Walk,"A gentle 30 min walk through bush and over farmland to the beautiful Omaru Falls. On Omaru Road, clearly signposted from SH4.",Easy,1 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/9a6f668fa8554580a9c7e75eecb3c5c4.jpg,https://www.doc.govt.nz/link/0965ab7f90644141a8d4723164ea2813.aspx,12/2/2025 8:31:34 AM,1696.98944823326
708929,Ōkura Bush Walkway,"Ōkura Bush Walkway is closed from the south end, between Haigh Road entrance and Karepiro Bay. This track is part of Te Araroa Trail.",Easy,,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/0981c578c0174efeb805481ca3b0c51f.jpg,https://www.doc.govt.nz/link/1412fdf1f12e4710bed221d45ad9e003.aspx,12/2/2025 8:31:34 AM,9220.75069910841
708930,Okitu Bush Scenic Reserve Walk,This easy track through native bush has creeks for kids to explore and a grassy picnic area close to the car park - it's a great option for families.,Easiest,30 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/17dfcdc10cbf4c3fbf72af290060c593.jpg,https://www.doc.govt.nz/link/04eb604cfa3a48c393205eb6ff93972d.aspx,12/2/2025 8:31:33 AM,589.537909609635
708931,Ōkere Falls Track,"With viewing platforms that provide great views of magnificent  waterfalls and white water rafters making their way down the Kaituna River, as well as geocaches and glow worms at night, there is plenty to keep kids entertained on this short, easy walk.",Easiest,30 min one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/39fd1c847fc4424fa380d5b2aa53fd7c.jpg,https://www.doc.govt.nz/link/9aaba76c9a424d689aec13a8db147b42.aspx,12/2/2025 8:31:33 AM,2165.1390161762
708932,Ōkārito Trig Walk,"This walk takes you up to a Trig viewpoint, with views over the alps to lagoons and beaches.",Easy,1 hr 30 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/b81058f2f1934171841617efd189ec23.aspx,https://www.doc.govt.nz/link/e0e86976675c4a17a8a7398f1e27f155.aspx,12/2/2025 8:31:33 AM,853.226329504471
708933,Ohinetonga Track,Walk through a variety of attractive scenery - with picnic areas and good places to swim as well this track is a good option with children.,Easy,2 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/0863766a9c844143b44608aac2be7528.aspx,https://www.doc.govt.nz/link/029baaf1381b4811a5a51b06b9e894ba.aspx,12/2/2025 8:31:33 AM,4208.45684940057
708934,Ohakune Old Coach Road,Take a trip back into New Zealand's rail heritage while you walk or cycle an old coach road. The road was used to carry passengers and goods between two railheads on the North Island main trunk link before they were linked in 1908.,Easy,4 hr 30 min walk,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/c30196975576488484d48ab8dcdca64e.jpg,https://www.doc.govt.nz/link/f1485c5a2d8c4d2b9f017a449a1adb92.aspx,12/2/2025 8:31:33 AM,10840.6653688098
708935,Ocean Beach tracks,Walk a loop track in Glory Cove Scenic Reserve on Stewart Island/Rakura.,Easiest,1 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo/no-photo-220x140.jpg,https://www.doc.govt.nz/link/6d3feb4dba084274b694727f1d427aa0.aspx,12/2/2025 8:31:32 AM,1641.04784836844
708936,Nydia Track,The 27 km Nydia Track offers walkers and cyclists great views and varied track conditions. Plan on an overnight stop at Nydia Bay where you can explore the history and coastline.,Advanced,9.5 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/dbbb6bf203984c08a69cbf1f21a8554b.aspx,https://www.doc.govt.nz/link/dbde5f1292104fe38699c4bb404eb5da.aspx,12/2/2025 8:31:32 AM,24558.7044499254
708937,Nugget Point/Tokata walks,"Enjoy dramatic coastal views from the Tokata Lighthouse and spot seals, penguins and other seabirds on these short walks.",Easiest,10 - 20 min return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/7dd1758009284834af97429d8eb231d0.aspx,https://www.doc.govt.nz/link/c189586b7b3d418cb04703aadabec434.aspx,12/2/2025 8:31:32 AM,869.431860094262
708938,Swamp Track,Walk 10 minutes to Triple X Hut and carry on for a one hour circuit around Swamp Track.,Easy, 1 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo/no-photo-220x140.jpg,https://www.doc.govt.nz/link/89781dd5517447e8a6ed14876b159663.aspx,12/2/2025 8:31:32 AM,1906.013539288
708939,No Man's Road area tramping tracks,Tracks starting at No Man's Road give access to a number of backcountry huts in the Eastern Ruahine Forest Park.,Advanced,,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/cea94109d12b4159b1857ef277ce8665.jpg,https://www.doc.govt.nz/link/a012b9f3890b4fa6a2515ae820700c5d.aspx,12/2/2025 8:31:32 AM,17530.7832974468
708940,Devilskin Saddle Route,"This route links the Nina and Doubtful valleys via Devilskin Saddle. This trip is suitable for experienced trampers and combines mountain-beech forest, river flats and an alpine saddle crossing.",Advanced,6 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/709d204f16fe4daaa4b153ae7f3298fa.aspx,https://www.doc.govt.nz/link/1e470d168a5a4624888ddde1967ce8f6.aspx,12/2/2025 8:31:32 AM,9042.34317326801
708941,Ngapuketurua Track,This track begins on the Kiko Loop and continues as far as the park boundary on the slopes of Mt Ngapuketurua.,Advanced,4-5 hr one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/648adb547d584acbbbb4ba238eac54ac.jpg,https://www.doc.govt.nz/link/6f2582ee405b44389de8fb15e87c5ced.aspx,12/2/2025 8:31:31 AM,6300.46229178705
708942,Ngamuwahine Track,This track leads from the end of Ngamuwahine Road and takes you to a junction with the Leyland O'Brien Tramline Track.,Advanced,1 hr 30 min one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo/no-photo-220x140.jpg,https://www.doc.govt.nz/link/cd01c668b88640cbb48ec43e87366a44.aspx,12/2/2025 8:31:31 AM,3759.15413848178
708943,Ngamoko Track,Walk along the Ngamoko Track as it steadily climbs to the Ngāmoko Range summit. You will be rewarded for your hard work by the views at the summit.,Advanced,5 - 7 hr 30 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/dffd89d639e34b48ac2b5b9aeb2fd51b.aspx,https://www.doc.govt.nz/link/685d327950d04674b625efb63038d535.aspx,12/2/2025 8:31:31 AM,7336.33418550759
708944,Nga Taonga Nature Walk,Learn about forest plant life from information signs on this easy walk.,Easy,45 min one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/d6cdaa889c794498ba9d1c0b9a18775a.jpg,https://www.doc.govt.nz/link/898ac9a8c1ce4b05a9c54378e67bf851.aspx,12/2/2025 8:31:31 AM,1190.30117495891
708945,Mount Somers Nature Walk,Enjoy a short walk alongside Woolshed Creek.,Easy,30 min one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/ecb30e0f71cb4e1cb285a65ad4ad77dd.jpg,https://www.doc.govt.nz/link/00b8233d0a264b029d1fb08da4740312.aspx,12/2/2025 8:31:31 AM,751.294504749641
708946,Muriwai Walk,"Located beyond Port Jackson campsite, this stunning coastal walk leaves the Muriwai Hilltop car park and heads along a benched farm track along the ridge  towards Wharekaiatua Pa. ",Easy,2 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/c1f165da36cf444b891517d1bdd0eb9a.aspx,https://www.doc.govt.nz/link/b8d32825213144d8ab3928201a69c13c.aspx,12/2/2025 8:31:31 AM,5618.69157161319
708947,Mueller Hut Route,"This route provides a 360-degree panorama encompassing glaciers, ice cliffs, vertical rock faces and New Zealand’s highest peaks. Mountaineering experience, including using an ice axe, crampons and avalanche rescue equipment, is needed in winter, and some",Advanced,4 hr one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/2c0a6bb84d3043cb963d1b6a2870fe36.jpg,https://www.doc.govt.nz/link/7d8f8b98f8a9468ebf9b871859ce8828.aspx,12/2/2025 8:31:31 AM,5084.24956434067
708948,Mt Patriarch Route,"Walk or mountain bike up Mt Patriarch (1,656 m).",Expert,5–6 hr one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/5dac3376ff9949db85364f67ff76a0a0.jpg,https://www.doc.govt.nz/link/cdc2c4b8b0c146babbf7a524a0b17e40.aspx,12/2/2025 8:31:30 AM,7664.46530938011
708949,Summit Track,Summit Track follows steep ridge to the summit of Mt Thomas.,Advanced,2 hr to summit,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/57efefd4c8834309aa54564c278f176c.aspx,https://www.doc.govt.nz/link/dcbfd18bb170481c8ab8d772a24e52d7.aspx,12/2/2025 8:31:30 AM,3143.62323914424
708950,Mt Sunday/Mt Riley Track,Pass over Mt Sunday (1310 m) and Mt Riley (1314 m) on this circuit track.,Advanced,8 hr return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/ccf8371bfb8a47e292b052a774cf3d0c.aspx,https://www.doc.govt.nz/link/63b4546f54004ce180bef14a03b75f54.aspx,12/2/2025 8:31:30 AM,11336.9406262714
708951,Richardson Track,Climb to the summit of Mt Richardson (1047 m) for great views to the Puketeraki Range and over Lees Valley.,Advanced,3 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/2060df2ea723472496e7d57f36fada0b.aspx,https://www.doc.govt.nz/link/5719671adba94965a0bc19d63d229280.aspx,12/2/2025 8:31:30 AM,3198.78635362295
708952,Mt Oxford Track,Mt Oxford Track takes you from Coopers Creek car park to the summit of Mt Oxford with good views of the Canterbury Plains and into Lees Valley.,Advanced,4 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/82ba010aa2304d879ecab01ad60f2f55.jpg,https://www.doc.govt.nz/link/ef229203fe5e49e59e56b124e88c79ff.aspx,12/2/2025 8:31:30 AM,4896.56801099553
708953,Mt Nimrod Track ,Walk to a cascading waterfall and enjoy gorgeous views out to the coast.,Advanced,2 - 3 hrs,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/117af83803374b2b9641d6ea3867d226.jpg,https://www.doc.govt.nz/link/393a1db4f16f4faa93d638dfed92690f.aspx,12/2/2025 8:31:30 AM,2850.78761761665
708954,Mt Ngongotaha Nature Loop Track,This short walk is close to Rotorua and showcases the beautiful flora and fauna of Mt Ngongotaha. It is ideal for families or school groups.,Easiest,1 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/cde9649a7601467e96f28fe90d8e1aa9.aspx,https://www.doc.govt.nz/link/ba66d03d7d254916b16bb6722b1ae74d.aspx,12/2/2025 8:31:29 AM,2948.50428236492
708955,McKerrow Track,Get panoramic views of Wainuiomata and the Hutt Valley as you climb to the top of Mt McKerrow.,Advanced,6 hr return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/4c38d69057cf4c92b6be0efea904f55e.jpg,https://www.doc.govt.nz/link/bda59f14823442fdb40ac30fdc2d0048.aspx,12/2/2025 8:31:29 AM,6923.73713882424
708956,Mt McIntosh Loop Track,A steep overnight tramp with magnificent views through open tussock land.,Advanced,8-10 hr return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/5fabdcd33b584fde830c0b4aec2089f7.aspx,https://www.doc.govt.nz/link/c3646c66df4f45e9a507f2ee9c848e8c.aspx,12/2/2025 8:31:29 AM,12388.467097542
708957,Mt Matthews,Fit trampers can climb the tallest peak in the Remutaka range (941m) and the nearest to Wellington.,Advanced,11 - 12  hr return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/7566b16a94554a5bbff670fce1944bad.jpg,https://www.doc.govt.nz/link/b39258e686bf4cefa35d9f6e18bcfe3f.aspx,12/2/2025 8:31:29 AM,11428.4175531316
708958,Mt Judah / Heather Jock Tracks,"Scheelite mining history, open tussock country and grand views await on these tracks - with the option of staying overnight in the basic Heather Jock Hut. ","Intermediate, Advanced",2 - 3 hr one way | 3 - 4 hr 30 min one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/f3e99161cd584fa18b57f52b2a80cd99.jpg,https://www.doc.govt.nz/link/284debb2f35643c79cf5a8dec1c83f52.aspx,12/2/2025 8:31:29 AM,10068.9229324279
708959,Cobb Ridge Route,Enjoy views of Cobb Reservoir from this track that runs along the ridge above.,Expert,6 hr one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/f915a526a1ad4aaa845a3760dfaa1bcc.aspx,https://www.doc.govt.nz/link/6e45e539babd4e3880475aaacf61a9c1.aspx,12/2/2025 8:34:14 AM,8529.46921958531
708960,Mt Fishtail Route,Climb up to Mt Fishtail (1643 m) via Fishtail Hut.,Expert,5 hr 40 min to hut,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/b8178bb45d294ab4a0040078d99554bf.jpg,https://www.doc.govt.nz/link/9c76358a8f174674b948e4116dff4bac.aspx,12/2/2025 8:31:28 AM,7866.28567911612
708961,Mt Crichton Loop Track,"This well formed track features rivers, a waterfall, a historic hut/tunnel, native bush and views - plenty to keep kids interested.",Easy,2–3 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/260af3ba27734eaeaed6bda99a1fedb1.jpg,https://www.doc.govt.nz/link/2a54f005645d40f790761bf63cf13892.aspx,12/2/2025 8:31:28 AM,6396.02594103004
708962,Mt Burns Tarns Track,"This enjoyable, short tramping track offers a superb setting and views from Mt Burns, Monowai, Fiordland.",Advanced,45 min return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/8627ccb4b3754a7c8a6a679e778b8917.jpg,https://www.doc.govt.nz/link/c46121a17cb645158dab51d487ffab3a.aspx,12/2/2025 8:31:27 AM,385.910451705566
708963,Mount William Walkway,"Enjoy the views from the summit of Mount William, just south of the Bombay Hills. This track is part of Te Araroa Trail.",Advanced,,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/506d19aec07448c7823813c9a5c37407.jpg,https://www.doc.govt.nz/link/67424d92729140e9ac20f2a4be9246dc.aspx,12/2/2025 8:31:27 AM,4442.89592352782
708964,Mount Tuhua Track,This is a steep tramp to the open tussock peak of Mt. Tuhua (1125 m) and is suitable for fit people only.,Advanced,7 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/b340e10900174cd7ba4bb14996324b91.jpg,https://www.doc.govt.nz/link/544529882f264677a700c588c72ed1b6.aspx,12/2/2025 8:31:27 AM,3501.1384899643
708965,Taranaki Maunga Summit Climb,"From January to April, fit and well-equipped trampers can enjoy spectacular scenery from the summit of Taranaki Maunga. From May to December, the mountain is covered in snow and ice - mountaineering experience and equipment is required.","Advanced, Expert", Up 5–6 hr | down 3–4 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/f8a9bc519fe244ec906f357f805a49bb.aspx,https://www.doc.govt.nz/link/d3a34bd1ff56411e81b296a2b7107160.aspx,12/2/2025 8:31:27 AM,5589.34818123637
708966,Mount Stokes Track,"This tramping track in Kenepuru Sound follows a ridge to the summit (1203 m), the highest point in the Sounds.",Advanced,4-5 hrs return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/8b2dc6a843c946c3a59c30eb3048d8c3.jpg,https://www.doc.govt.nz/link/bf02a2a6033d4a3487ddc2afd3f8b53f.aspx,12/2/2025 8:31:27 AM,3322.52672378572
708967,Mount Somers Track,"Mount Somers Track links the popular Pinnacles and Woolshed Creek huts. There are impressive rock formations, historic mines and stunning views.",Intermediate,2 days,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/ee248d7be82642ae9c543b98f5f8e3de.jpg,https://www.doc.govt.nz/link/19b3d7cfcab446dc95326eb730c51174.aspx,12/2/2025 8:31:27 AM,16119.5934618133
